Market_Factor,SMB_Factor,HML_Factor
-0.014190656588146708,0.000210096165571907,0.004207281100129105
-0.021873466057047333,0.0018337190453302764,0.0026367035052676847
0.01007115848428497,0.0014132259713287945,0.0006126102069931238
-0.0007295951427283083,0.004299794656381977,-0.004372483128638125
0.00807446499160915,0.006181817327847783,-0.0019702293622827537
0.02885332878071578,0.0035491301415756992,-0.0013614877404354428
0.0015824584567491293,0.005691282342995338,-0.0014154750170431495
-0.004361612753193427,0.00702109649674105,-0.002796006568771624
-0.018004447112612773,0.001845809075995798,0.0028054172278096437
0.01856894163213499,0.002269361014442584,0.004471335784802909
-0.017086145372114128,-0.0007562115167273884,0.004471723319048176
-0.002246310267912443,-0.00027527655678656577,0.00578250790475883
-0.005568778415667102,-2.3390825801080165e-05,0.004527397004034085
-0.012019814984934723,-0.0009036789046166589,0.004184345834974933
-0.00236563921763058,-0.0005479023260126655,0.0034525477223015157
-0.004900339304877348,0.003152883520549964,-0.0017639787744275423
-0.008462996747605145,0.00963053890666318,-0.005214341317296568
-0.016305225853389945,0.0071249824430039636,-0.009390401286148315
-0.003521378749218585,0.010441236492358924,-0.012861108823223399
-0.023887764234285607,0.0006688884318496414,-0.001833284805465545
0.014789339521237023,-0.000430498109456039,-0.00034959198343313506
0.02161647291218382,0.0058295583815689495,-0.004239720775760654
-0.031827517539322725,-0.0002960294022719455,-0.00043395954096982475
-0.006274884983932129,-0.000885172530337702,0.004267708281764871
0.021432112730841515,-0.00027106188746391145,0.005023406634153087
0.008566560762419408,0.00024156775015045015,0.006206163599457187
0.0026490190814526544,0.006236996724095676,-0.0020054135259177435
-0.006815212762480267,0.003061207406573863,0.0010790762311252734
0.01871697861377463,0.002525783887985885,-0.006428647531863041
0.014859290224679243,0.0042400951753313165,-0.013273051126622738
0.0019324819270633536,-0.002132268699589916,-0.010920839310842353
-0.011686291257682576,0.0005576961171166921,-0.006172085248115201
-0.017959334015272894,0.002150118128900331,-0.00790393183494701
0.004130952059209821,-0.0009045537903121178,-0.00699072301031791
0.008052218452460978,0.0012925721198878818,-0.0010983464281963868
0.0003547964627176679,0.0016269689467247647,-0.0023777449003772664
0.0031240285710344854,0.002377195177640335,-0.0025280859691470103
-0.02072912614912353,0.0013183882888411123,0.0022784713072330166
-0.00999068206228349,-0.003392382557252077,0.008674561290498619
0.006499622106407018,-0.002413920190425314,0.0012670607994813964
-0.009136527584864367,0.0018873771678628972,0.0020638605907338475
-0.006840326644709174,0.0023002483131875206,-0.0008829095407814048
0.01861567475616457,0.00625706004719409,-0.005377267516115568
-0.005883023151894864,-0.004318674618426285,-0.006858447040077991
-0.016512893758088627,-0.0029975098117440706,-0.003909256667761079
-0.018285545361425112,-0.0034321573051632514,0.0013897798328586417
0.006701060632971778,-0.007326458214309241,0.000592943130137307
-0.01716755907180262,-0.0025753491614665027,0.005035595805531362
-0.013093217236389142,-0.004335729671620228,0.0036611781806190485
-0.031666605500590465,-0.00296557312611779,0.005011410574246299
0.014522334387797063,-0.004425889361463276,0.0002444303162208415
-0.02267632287650992,-0.006511448092565168,-0.001220812329691568
0.016018395052924145,-0.005361746931783259,-0.001654896802614947
-0.004309774413879575,-0.007176956778888522,-0.0005387636890404529
0.009967512855891768,-0.007496785160756936,0.0021956316882821305
-0.011364297467245545,-0.006427580656754266,0.005061176025084641
-0.010007036463830058,-0.004144163009348584,0.003442584663550683
0.0018780488318598243,-0.009406792224653985,-0.0032784244972367026
0.009426406223865542,-0.002225816873712944,-0.0070965198690671125
-0.0017052493163303387,-0.0006156129911485561,-0.0022029162817158382
-0.025165561576805055,-0.004190389953691574,0.0009279906442039953
0.009105094220684097,0.005251505957645824,-0.0025277927766354435
-0.018366328896326636,0.00348913893206953,0.005084054733887905
0.0009206848825950557,-0.0005066997421682589,0.007310745817861555
0.010120145777212071,-0.002921941877950078,0.005944312070717935
0.015127710630571932,0.0023192272574399774,0.0017449669176291338
-0.0028826403015938464,0.004784122253285627,-0.003203566421965419
0.006288758894504466,-0.0008934184787588221,0.0015976540909090208
-0.0019359922003370925,0.0030379795516802155,0.002695145570842541
-0.014067991571336994,0.005276388813380174,0.0087817860005177
0.01066181748466749,0.0014566031872264018,0.003996888236207738
0.003443204689027081,-0.0011072594432833434,0.00905848493775532
0.002780168716300908,-0.008523947758009274,0.008667322660167242
-0.002931540942639834,-0.005543501289705,0.005321623399141693
0.009443825080441021,0.00044932355056444056,0.0029137125754202407
-0.0021667390168813765,-5.5498652954699115e-05,0.002673956657336019
-0.007909701013190629,0.0011869385280825586,0.004543458532306407
0.016598785123966845,0.005326387553221622,-0.002390458981557571
0.011540750170329154,0.0008927908873325079,8.518311455980258e-06
-0.004244893711018561,-0.0027820319167705413,0.0023512904481984022
-0.029559758360929063,-0.008420755478198197,0.006138150022949039
-0.00037219609562628227,-0.00608855927412175,-0.001392650345591588
-0.010444364656858702,-0.0029939547885372286,0.00225583719925819
-0.00025468132202795593,0.0015942762332263206,0.0024821276180355695
-0.00882724809094924,-0.00031641193563278626,-0.0020260301016557848
-0.0012726860785676531,0.0030141643160560656,0.0006997680226837138
0.01764801576279104,0.0017594070276738935,0.0032856289774071913
-0.0002532361599785534,0.005265220759200785,0.001808891026465169
0.009393440469355465,0.007919398406798598,-0.0012907584745265013
0.004167344808475491,0.00867114172447514,-0.0023675893518602083
-0.014104815194895962,0.010709278223882658,-0.0023004787102271344
0.001585521102407826,0.009918772340183495,-0.0046414382142584846
-0.010722622984686937,0.0060923749431506,-0.00827529353926379
-0.0034256541544886764,0.00420294495356066,-0.006432883640675553
-0.01694280432011843,0.006281603468496282,-0.0024383087555940614
0.0169937305953072,0.003863305998672254,-0.007066510597392161
0.005607034529724385,0.00184521012827769,-0.00955055309446554
0.019353663491993117,0.0001599031983772173,-0.015418212880414239
0.019837837010587667,-0.0005894858290459853,-0.014879094007661846
-0.02217883349984661,0.003704377927400456,-0.013128544956717041
-9.29156133716363e-05,0.004940241387805605,-0.008198417756811745
-5.8136540753003546e-05,-0.0020735034331351835,-0.007751679340355664
0.003335395895312242,-0.003445231629317239,-0.004602179507784181
0.009854062282307893,0.001171076203098611,-0.009238774139028792
0.029322900489201942,0.0042765526935864984,-0.010363989971298886
0.01955616163747863,0.010172504056014138,-0.015383989635928966
-0.001110742952826524,-0.0010227878976109125,-0.008543245948962955
0.006039777329354304,-0.000509548833510739,-0.008923756068939822
-0.027227628219871864,-0.00043747769849806313,0.002137456669133536
-0.010779742198136457,0.0006764090462836073,-0.003471086481866072
0.006998506431631927,-0.00047612981799594593,-0.005738586232286506
-0.00982971089285995,-0.0018988731149238666,-0.0012181497936784229
-0.018791020037400036,-0.0030938977073245062,0.0012906278006004051
-0.01711368299703644,0.0027653334201482903,-0.0013191834477864217
-0.010756848724378244,-0.0016180884421392585,0.007161144353230989
0.008144380141813859,-0.00339211694308369,0.008606126029071272
0.004308087853078411,-0.001158683409706681,0.0043255945345565296
-0.009004929186225932,-0.00015203412388523302,0.002081110580409698
0.024148828728207394,-0.0027321057480647654,0.004752926224286644
0.001104554450169578,-0.0008269258328805677,0.006385649516123257
-0.007836959796864305,0.001666055987512486,-0.00478203531238904
-0.00949664146185052,-0.002148538969348913,-0.00629695849852819
-0.0027945234996722265,-0.00028422757604871997,-0.0017000307741915316
0.0036149582232465165,-0.001982741668222431,9.140080774317784e-05
0.002591190228149972,0.0016363583944108912,0.0022293026777435564
0.0013606917219442403,-0.0016372735573291324,-0.00042097370541345665
-0.005221318250221126,-0.002238927731587569,0.0017133052782756994
0.008193770854445085,-0.001064509661922486,0.00013866187718516087
0.003004749709131231,-0.0020691677414715016,-0.003241602855255519
-0.017356364958649582,-0.004338076850043259,0.0025991536804315946
-0.008795394434265823,-0.003723600051573489,0.004755196079947984
0.006147982779990431,-0.00509491191114431,0.006646891527710657
0.014030218844366827,-0.005701603856443575,0.00040942706555193234
0.01581427588413994,-0.003137967336786171,-0.009612056694690743
-0.014972344075935754,-0.0034555833117373286,-0.008592327401264479
-0.005640596775192451,-0.002226179217676736,-5.638718286769557e-05
-0.003218563880511999,0.0016426362837689058,0.005090762663218359
0.017503339683136727,0.002683171718722602,-0.006003845998232658
0.007969930122190895,0.004968051676317044,-0.005748152358288545
0.02268895295591795,0.006554965515013696,-0.005171631830912468
0.017353094315486563,0.005564710973191731,-0.014578498935242148
-0.004760984127137509,0.0065582841767907255,-0.012926942141120844
-0.0025611308765681492,0.0007297080023807223,-0.001698127671192715
0.022017059228727355,-0.0011513130752555376,-0.002910911531538227
-0.006891734122732432,0.0007084764290124863,0.0006016628663566281
0.011137156221972975,0.0018877462000966327,0.009624689293478641
-0.011854181895122103,-0.004512232983743751,0.007791813981169538
-0.020808065124041333,-0.008035057975827105,0.005056248415274642
-0.01404438613043211,-0.008180340827557421,0.007365324535762514
-0.007582606213670327,-0.005739580864981922,0.009302482506372348
-0.010420430496052733,-0.004681144992305099,0.00919632630887613
-0.02648793332957481,-0.010983789573773047,0.011969803917254399
0.006339067364058426,-0.00022752191932270266,0.007154769892016518
0.013437932101469131,-0.0002192392037890305,0.004872397147105722
0.02615721947015737,-0.005374427763316355,0.003286349270960381
0.03696815394287404,-0.0011142967074628165,0.004742167116049864
-0.008134829497311511,-0.0011403053240784593,0.004463757714598581
-0.039620573525252584,-0.005448465370541296,0.0032599189816090324
0.01500610921217536,-0.00021224347169375782,0.0017166544055734739
0.018685815706209565,-0.00011538310819787253,0.0043303445233403405
0.0024685183493586824,0.00010612806943783078,0.0020238862238262214
0.013657824371432103,-0.0007637194889143373,0.004075495394563978
-0.018275948946967376,-0.004367662090739507,0.007700187650457099
-0.002236419849987341,-0.004007886625038814,0.008987902902969516
-0.009533817310519626,-0.003357557926156238,0.012444876076591876
0.024777460261928633,0.0035308385969459997,0.0044534569926709296
0.02363559106720618,6.758463955291874e-05,-0.0016817564812457455
-0.0384380476840223,0.0035474854740514396,-0.001375029548174704
-0.0048811949985761065,-0.0006232244292083862,0.002211558243820463
-0.006853131050773864,-0.0044346775611463374,0.004392971528306658
-0.025934999168828483,-0.005982504633223784,-0.0018754168322774978
-0.028480881086109796,-0.003919111203231345,-0.006259433754761182
-0.031323425402267895,-0.003247117319634429,-0.00398563187551948
0.04093988202396405,0.004637484524369575,-0.010028941988174209
0.0172675036832367,0.0053192052106909166,-0.01044950005994805
-0.03171490659803775,0.0022580482939969565,-0.00554373812074626
-0.011978725747252134,0.002393511036170465,-0.006127619728273534
-0.025810362113781713,0.0010655452335358747,-0.001097278272137054
-0.027635201076322263,0.0026613582921767237,-0.005772609979107866
-0.014565786282334799,0.0004915597845167937,-0.005300963137512171
-0.01266402388631094,0.0054557128894558455,-0.006814628405225478
0.05045621694790079,0.00602304584305312,-0.008555889229367333
0.016721096754527074,0.011336010203994698,-0.011600416092550643
-0.024487017537272643,0.003910510964222981,-0.00584103334100502
-0.04177619361204592,0.001376507588733255,0.004814528807274936
0.0013538524608850493,5.643295206874657e-05,0.0010254159044018984
0.022413107226056744,-0.001854475894788754,0.0063930357026267546
0.04767041580939772,0.0008020204490834868,0.0012141313133498068
0.031721292480164746,0.004317645396339291,-0.004263816694095703
-0.010529861557889736,-0.0016122376152613036,-8.161450842620634e-06
0.016454482905750033,-0.0045353206432361196,-0.0020648115788503354
-0.029624199225972116,-0.006171465835699778,0.003152502743145971
-0.019148329389859407,-0.005027212853823705,-0.0023846198695957896
0.003605315678170289,-0.0030342700378655357,-0.004595169313491485
-0.0030009374779219724,-0.001404014048765399,-0.005963084742751754
-0.029307111087049288,0.003579117307577185,-0.004997480454450563
-0.003593876320268189,0.005060664197670086,0.008983065760410483
-0.024165005820040893,0.003611923223926119,0.00548828981036413
-0.011996895950568149,-0.0002731025980926851,0.0009669901519710339
-0.0009560916099655134,-0.004522771425083472,0.004905237843575579
0.0017173192727206227,-0.0014389609336920984,0.001444964426984273
-0.005289687818014664,-0.00023843711741985442,-0.0027710815448617086
-0.0053750064476399085,-0.0028845939131036083,-0.0041814466590221235
-0.031851811692547485,0.0009401407995640926,-0.0027017239838532576
0.018895385935932124,0.004403705106941475,-0.008948476602807827
-0.01686361768851163,0.00951548720513044,0.0005845690657385709
-0.0010995588757474577,0.00644690055616645,-0.0019584373918225635
0.007811469980456734,0.002019476310784749,-0.009095232488045701
-0.01922280566224805,0.0004807520779727693,-0.00837187811640871
-0.0018175783669565648,-0.002910760663835867,-0.008068629455603807
0.013582997635961526,-0.0005071159388742451,-0.007169457908114135
0.014968850827902044,0.0016358038041551781,-0.001404786623354529
-0.004798003870543251,-0.0005572970425487816,-0.004764263239366287
-0.005631539039733507,0.0022440660963351008,0.0016018347617335615
0.013342836707968252,-0.0033512027297843573,0.0043990289629959245
-0.02289082977282942,-0.0004739178039295784,0.004244736694156427
0.009395337454818227,-0.0037794129671447907,0.006755089413250899
-0.019403964657572766,-0.005111480765127291,0.003773739008747764
-0.027051593205327126,-0.003841606202108038,0.011964011837776636
0.04315028329908209,-0.0004192420631690687,0.00811726805939434
0.009043342940872431,0.0013541226669736488,0.0038232465855168145
0.005321397905023398,0.002509378044115154,-8.08749150237216e-07
-0.0001910276865622275,0.001287381473948562,0.00315452190646613
-0.01749984689392239,-1.8692952173271276e-05,0.010885728073888035
0.019344217171069926,0.004652980609964617,0.00518531864277749
0.007850624719487567,0.005930347556412561,0.008293823353769847
-0.030329257618260268,-0.0014793452005044685,0.01433011968276101
-0.006671322786176313,-0.0030281885537262205,0.00624658823617617
-0.009310948125528963,-0.006272030163571224,0.01354497910120973
-0.0003157978588634682,-0.003947018838494884,0.011682361570113063
0.015759133174767757,0.0009895278032238247,0.010075174391158813
-0.007680830174105825,-0.0006603366686891341,0.011001930048462408
-0.007634800328770962,-0.0007276458095222794,0.009996455964175694
0.011404279154225814,-0.005190769976247226,0.009208905203850818
-0.001548562567680493,-0.0011752039330011686,0.009296343070176493
0.022008112562527667,0.004237951669487532,0.008164059691240424
0.02321001683667814,0.004265448994675344,0.003379157534484964
0.01601174720920635,0.005234829384418773,-0.0005126354165504946
0.00824890490413805,0.003280629553460071,-0.004091860885808723
0.020287765636046604,0.002904906150966078,0.0024872449362916193
-0.02217061675692512,-0.0008689403432353303,0.004733206648897049
0.017272132238635364,0.0013352598095302507,0.002425739204832226
-0.01585004448680974,-0.003275901692432132,0.005240140347281944
-0.022260257806920654,-0.004347399524248258,0.007931156686492835
-0.017421514512639492,0.001520929278070256,0.010783849490753178
-0.02694943351276684,-0.00277089498812916,0.0022150922597768113
-0.015488295427041141,0.0001206210444152059,0.00092350361720536
0.007722649633713864,-0.004125879784442841,0.0035541534763169247
-0.007895040771804702,-0.0027728219931128268,0.003032690475287061
-0.020208020852723402,-0.005815984200195777,0.008238426534886895
0.00576867603960252,-0.00016369399757113802,0.005793636197093068
0.0034951624116430096,-0.0050858363852880634,0.00369003839332007
0.0006751568305212714,0.0026730068350545094,0.004165855966732924
0.022327143876772572,0.004281835787876816,-0.0024186241706584
0.00433305317732423,0.0033337288806484975,-0.005408282777048662
-0.004293914106741923,0.0011647759339346688,0.002763533232231806
-0.02768173917238254,0.0029947890689697642,0.0012693840227372963
-0.022959496758975836,0.004441933302548433,0.0051649620248029925
0.019806091468166274,0.005771444652005059,0.008699769790719743
0.011746249006703582,0.003338153420020164,0.006518452061222503
0.02181393236566346,0.00045808729101612464,0.0005867513732229056
-0.002584790428403721,-0.006096708408245384,0.0024377565508617296
-0.028958179673872556,-0.004633740375972758,0.007841995667239123
-0.00987508408642593,0.001863323643807993,0.00012452040146029072
0.020033296128218175,0.003817240148833792,-0.008384259474786156
0.048337529732800665,0.003729448561133294,-0.01336308159868988
-0.02616232613398762,0.0007466985374338579,-0.007457923381799635
0.00098088196444816,-0.0003657319165489035,-0.00293826768562889
-0.007132735348244779,-0.006139626758928139,-0.001031301958342821
-0.04588203626024031,-0.0040643936093811795,-0.000665233058555579
0.0009618742366215485,0.0015219558735117874,-0.004817777534365921
0.024075032622702285,0.00027602732134196907,0.001511535407900764
-0.005193004191684091,-0.0025240099113695673,0.004550936041250094
-0.008475623595623037,-0.004249226129310596,0.0025590647952363913
-0.0007360297542460569,0.0013688881604458207,-0.005821705221607624
0.0011570204301166404,0.0026720152260378428,-0.0037154281226244126
0.023044815064133906,0.0021705984900820203,-0.005330671019537452
0.012947267451994409,0.0019496786275052152,-0.006146276008742712
0.010502686889322382,-0.00043854003307702686,-0.0070290682621092435
-0.006858349397541627,0.003397274402019052,-0.01644095672737701
0.006329700662602591,0.0023764620908892147,-0.018265323185579788
0.005834407908054338,0.0030101328709351348,-0.01137209328821265
-0.035688289368723536,0.004231331103516095,-0.007067262324877663
0.009998304998420915,0.0051290424594737346,-0.009593841237158597
0.012660180549169345,0.002340587359662692,-0.015109259462459248
0.020730290083068818,-0.00017316005341057382,-0.015169704689184544
-0.004198841110916439,0.00045447372668960454,-0.010315329842355905
0.009031770225353505,-0.003335754165816839,-0.010138648505178907
-0.00021546476049081687,0.0035075758047082187,-0.008254731215850967
0.016165563396778534,0.0028690074295840626,-0.009290774664928177
-0.0014341039533702117,0.0010783189747650842,-0.0038331208330704644
0.019343349875438672,0.0025289996019048256,-0.0007459021354280079
-0.011330311250554777,-0.0002802338954968418,-0.0014068630679161843
0.004290771607896578,-0.0010345914418727782,0.0013393342330423222
-0.011258233908258931,-0.0010528711787761852,0.004901534633176146
-0.027450335635895055,0.00436539257803752,0.004667433972809766
-0.032693629323374454,0.0018689108581693378,0.006551323919438015
-0.003292358960213866,0.003985704844260161,0.006946977696963676
0.005592708849132911,0.0038933305507804503,0.003786599084961601
0.029721278258438923,-0.0009466377294273811,0.0010418688246637367
0.004326738149137644,0.0018615785562509496,-0.002839029024120229
-0.027856632863092375,0.0005317072155504624,0.0017474896922957312
0.025519749344768954,-0.0025213025875143492,0.0036574422799184954
0.04708734092623263,-0.0012027303946962747,-0.005732813144628132
-0.004723749877569318,-0.0009246568279327352,-0.001320328148546472
-0.012207082098663355,0.0036617004941999487,-0.004789183697543431
-0.03558747650735322,0.004406548204243892,-0.009375984115991384
-0.006587538008057895,0.011685524597939253,-0.007807683241310855
-0.02312961517064983,0.006170140769776777,-0.0038285995588249297
0.0023112938004085535,0.005745122084267921,-0.007036779228333727
0.033985838154720255,0.005180087994159269,-0.005105329430955308
-0.009734738085945714,0.006512338976486252,-0.004132805311911087
0.005568847559728328,0.001331174375989703,-0.006501953456952582
0.014154722783535106,-9.230464704030944e-05,-0.008537267161970199
-0.009696824287358331,0.0016132012623899378,-0.007574817385964224
-0.0020098263406917887,0.0009415001826950855,-0.01208756078403758
-0.023302150853816456,0.0006706753549169587,-0.008949992795845067
0.01703061065361488,0.0038782610618523644,-0.005816522111346308
0.032914659770544474,0.003174587962248965,-0.004584989935157972
-0.007591317860620305,0.008762578127890178,0.0037310365747638043
0.0004050633060668422,0.0064010019432695665,0.0073419025357842685
-0.0016368182948339669,0.001822244751527181,0.008871796222945521
0.0019092136973644963,0.0016783020314372924,0.0029640476441457897
-0.02467442501972098,0.0006704920228462884,0.00799531348056614
-0.004843592248174201,0.004489034413530643,0.0026968513457606277
-0.01584746681384761,0.0018629820376815309,0.0033081853315443384
0.011453924741398839,-0.0006981457248895662,0.00643396566029892
0.031228297712788993,0.0006462032715109947,0.0059163088361345265
-0.014815187689335197,0.0029143166841449886,0.009110006818081268
0.014171746451818101,0.0022209064267363506,-0.0057301899739884464
-0.00860078161005909,-0.0008923022683440195,-0.006231911270455789
0.002036621102172791,-0.0016935315531646077,-0.007348641576143022
-0.014772460822328465,-0.0037545690833765406,0.0009751684607042354
-0.010230526142156157,-0.004162960978286828,0.0003332605908022892
0.0049040297658454225,-0.0009532863479255898,-0.011594409435967373
0.015308311052023328,0.004263051839631266,-0.014269893870703449
-0.01149424757861658,0.0006509828909183552,-0.010959369311561728
0.0029625252451168987,-0.005196646608685974,-0.01113787547380031
0.021193520124318972,-0.004922867991985247,-0.005286896014335182
0.007487411736428574,-0.008058657128436307,-0.0010747461857745205
-0.0001894104270940577,-0.006244588917328762,0.0005490510458153706
0.0068814375769265124,-0.0013820865670522721,0.003559079554477178
0.006414358121813932,-0.004627892300930442,0.0007914191406605132
0.03662984087484703,0.0011186537259746878,0.004098237620116677
0.02626474790242219,0.00221920271777576,0.001612679729611416
0.002271294183372698,-0.0037985078910333656,0.0021043197152174845
0.02058743671081199,-0.0033152744231072164,0.0013264064920973568
0.01649346290255585,-0.004152113512696096,-0.0016280752803420554
-0.014478518500412282,-0.005518678466449726,-0.0037863193789730125
-0.014859254527400638,0.00032085439984289206,-0.005231187674718203
0.0016305081249086521,-0.001209738053557651,0.0006652208940608187
0.020675875024888567,0.0026006912157830126,-0.000943269094658811
-0.001142414717480277,-0.0020816028277537727,0.007354494951358096
-0.010464297259077228,0.00024594839656716903,0.009888097207747547
-0.008017605364065464,0.0028655219860461746,0.010078121083597468
0.024185674584503863,0.0013765002664682538,-0.0001519014837136276
-0.00491513140482105,0.0011365078388323765,0.0008116329886017857
-0.0052666834627729826,-0.005166029545720261,0.0038423052563955895
0.027596486114948447,-0.000551596664954811,0.0015195260277209304
0.011943603446378152,0.0011795832790599632,0.0033381539338863796
0.007745626491501479,2.589475230556728e-05,-0.0010346815584977814
-0.002187746016026232,0.0007895010335687965,-0.0016281970653934615
0.004950259831616893,0.001953136327669377,0.0011692726117403763
0.018051862732041294,0.0021708528236149623,-0.006023585012868756
-0.002469041563513308,0.0012249662043612522,-0.010355608225094872
0.018687786626457484,0.001986682318230162,-0.008155015983405338
0.020926715025208327,0.00015909118974740733,-0.005499049942271944
0.0008867963422204176,-0.0005115664310566196,-0.006388882851760726
0.02367445199433059,-0.00041131812631779523,-0.004411946629064227
-0.02522082403957184,0.0020966484518184837,0.003156448194297216
0.0003717605025616536,0.0006493776456613547,0.003618069998495615
